Mileage;VehicleType;HP;Make;VATIncluded;CabSeats;URL;Gear;Table Names;Formula;Year;Price;Model;Supplier;CabBeds;Location
850;Truck;380;SCANIA;;2;https://auto.ru/artic/used/sale/scania/g/16700558-23d4bc66/;MT;autoru - trucks.csv;4x2;2011;2800000;G-series;;2;Воронеж
1000000;Truck;360;MERCEDES;;2;https://auto.ru/artic/used/sale/mercedes/axor_t/16619280-32cb0bce/;;autoru - trucks.csv;4x2;2012;1450000;Axor;;1;Таганрог
100000;Truck;430;IVECO;;2;https://auto.ru/artic/used/sale/iveco/eurostar_tractor/16250514-e845e296/;MT;autoru - trucks.csv;4x2;2001;850000;EuroStar;;2;Киров
581340;Truck;379;SCANIA;;2;https://auto.ru/artic/used/sale/scania/p_1/6710070-eea6d1/;MT;autoru - trucks.csv;6x4;2011;3100000;P-series;АГТ-Трейдинг;1;Москва
250523;Truck;460;VOLVO;;;https://auto.ru/artic/used/sale/volvo/fh_tractor/16696122-70600d01/;AT;autoru - trucks.csv;4x2;2019;7630000;FH;ClassTrucks;;Екатеринбург
231000;Truck;435;MAZ;;2;https://auto.ru/artic/used/sale/maz/5440/16472604-db844605/;MT;autoru - trucks.csv;4x2;2011;1650000;5440;;2;Екатеринбург
297000;Truck;401;KAMAZ;Цена с НДС;2;https://auto.ru/artic/used/sale/kamaz/5490_neo/16700554-9d1b1480/;MT;autoru - trucks.csv;4x2;2018;3350000;5490 NEO;Европлан Краснодар;1;Краснодар
258000;Truck;317;MAZ;;2;https://auto.ru/artic/used/sale/maz/64220/16721772-126da1c7/;MT;autoru - trucks.csv;4x2;2006;420000;64220;Вебер Авто;2;Санкт-Петербург
900000;Truck;340;SCANIA;;;https://auto.ru/artic/used/sale/scania/p_1/16662124-cf114a0c/;MT;autoru - trucks.csv;4x2;2008;1650000;P-series;СибТракСкан;;Новосибирск
154000;Truck;360;KAMAZ;;2;https://auto.ru/artic/used/sale/kamaz/6460/16553866-b309488d/;MT;autoru - trucks.csv;6x4;2017;1730000;6460;;2;Красноярск
529328;Truck;440;SCANIA;;2;https://auto.ru/artic/used/sale/scania/r_1/16690420-27ac91d8/;AT;autoru - trucks.csv;4x2;2017;5800000;R-Series;АТРАКС;2;Набережные Челны
450000;Truck;350;MAN;;2;https://auto.ru/artic/used/sale/man/tga_1/16484884-c6256145/;MT;autoru - trucks.csv;4x2;2007;1000000;TGA;;1;Иваново
1650000;Truck;400;VOLVO;;;https://auto.ru/artic/used/sale/volvo/vnl_tractor/16567904-2489aec5/;MT;autoru - trucks.csv;;2003;1150000;VNL;;;Тамбов
200000;Truck;327;MAZ;;2;https://auto.ru/artic/used/sale/maz/6422/16520562-17f0f91a/;MT;autoru - trucks.csv;4x2;2009;525000;6422;;1;Серов
658000;Truck;440;SCANIA;;2;https://auto.ru/artic/used/sale/scania/r_1/16705606-d4d2ea19/;AT;autoru - trucks.csv;4x2;2016;5450000;R-Series;;2;Тверь
653000;Truck;312;MAZ;;2;https://auto.ru/artic/used/sale/maz/5440/16682246-95144100/;MT;autoru - trucks.csv;4x4;2013;500000;5440;;1;Ялуторовск
515332;Truck;410;MAN;;2;https://auto.ru/artic/used/sale/man/18_1/16679442-1b301f46/;MT;autoru - trucks.csv;4x2;2002;870000;18;ГРУЗ СОЮЗ;1;Москва
354000;Truck;411;MAZ;;2;https://auto.ru/artic/used/sale/maz/5440/16325570-23afd450/;MT;autoru - trucks.csv;4x2;2013;990000;5440;;2;Нижний Тагил
880000;Truck;400;MAN;;2;https://auto.ru/artic/used/sale/man/tgx/16342666-d6d18e6c/;AT;autoru - trucks.csv;4x2;2008;2500000;TGX;;1;Кемерово
656180;Truck;380;IVECO;;;https://auto.ru/artic/used/sale/iveco/trakker_tractor/16511890-0cc404aa/;;autoru - trucks.csv;;2005;1050000;Trakker;;;Сургут
1032268;Truck;462;DAF;;2;https://auto.ru/artic/used/sale/daf/xf105/16697310-ff5ff80b/;MT;autoru - trucks.csv;4x2;2010;3390000;XF105;Трак-Сток;2;Москва
435000;Truck;440;SCANIA;;2;https://auto.ru/artic/used/sale/scania/r_1/16533638-535e59e1/;MT;autoru - trucks.csv;4x2;2017;5850000;R-Series;БорнТракСервис;2;Москва
1100000;Truck;403;DAF;;2;https://auto.ru/artic/used/sale/daf/xf105/16691824-e0799e91/;MT;autoru - trucks.csv;4x2;2011;3100000;XF105;;1;Санкт-Петербург
1296096;Truck;380;SCANIA;;2;https://auto.ru/artic/used/sale/scania/r_1/16654234-82c96cc5/;MT;autoru - trucks.csv;4x2;2006;1700000;R-Series;Техцентр СОТРАНС Mercedes-Benz Санкт-Петербург;1;Санкт-Петербург
770000;Truck;428;MERCEDES;;2;https://auto.ru/artic/used/sale/mercedes/axor_t/16705042-22d380c0/;MT;autoru - trucks.csv;4x2;2003;900000;Axor;;1;Челябинск
1850000;Truck;400;VOLVO;;2;https://auto.ru/artic/used/sale/volvo/vnl_tractor/16442168-605f5348/;MT;autoru - trucks.csv;6x4;2004;1200000;VNL;;2;Орёл
1300000;Truck;380;DAF;;2;https://auto.ru/artic/used/sale/daf/cf_series_1/16130056-2d1d8266/;MT;autoru - trucks.csv;4x2;2007;1370000;CF-series;Алт Авто;1;Барнаул
1275000;Truck;350;MAN;;2;https://auto.ru/artic/used/sale/man/tga_1/16556544-2fe099cc/;MT;autoru - trucks.csv;4x2;2007;1800000;TGA;;1;Челябинск
330000;Truck;401;KAMAZ;;2;https://auto.ru/artic/used/sale/kamaz/5490_neo/16552436-469353c4/;AT;autoru - trucks.csv;4x2;2018;3150000;5490 NEO;;1;Иркутск
1700000;Truck;400;RENAULT;;;https://auto.ru/artic/used/sale/renault/magnum_ae/16110926-bffba032/;;autoru - trucks.csv;;2001;1600000;Magnum;;;Левокумское
230;Truck;400;MAZ;;2;https://auto.ru/artic/used/sale/maz/5440/16618774-54ccc290/;MT;autoru - trucks.csv;4x2;2008;1450000;5440;;2;Волгоград
1400000;Truck;410;MAN;;2;https://auto.ru/artic/used/sale/man/f_2000_t/16652924-0b84e186/;MT;autoru - trucks.csv;4x2;2001;2500000;F 2000;;2;Армавир
345706;Truck;400;MAZ;;2;https://auto.ru/artic/used/sale/maz/6422/15959856-324001ab/;MT;autoru - trucks.csv;6x4;2007;950000;6422;;2;Междуреченск
1200000;Truck;450;RENAULT;;;https://auto.ru/artic/used/sale/renault/premium_tractor/16614872-8d2786e3/;MT;autoru - trucks.csv;4x2;2011;2350000;Premium;;;Краснодар
650000;Truck;420;RENAULT;;2;https://auto.ru/artic/used/sale/renault/premium_tractor/16674750-ddd69f7a/;MT;autoru - trucks.csv;4x2;2002;800000;Premium;;2;Астрахань
430000;Truck;428;KAMAZ;;2;https://auto.ru/artic/used/sale/kamaz/65206/16682122-b6b08c05/;MT;autoru - trucks.csv;6x4;2017;3200000;65206;;1;Старый Оскол
54000;Truck;430;IVECO;;2;https://auto.ru/artic/used/sale/iveco/eurostar_tractor/16259574-178b61e8/;AT;autoru - trucks.csv;4x2;2000;600000;EuroStar;;2;Пермь
1500000;Truck;430;FREIGHTLINER;;2;https://auto.ru/artic/used/sale/freightliner/columbia/16598242-03136b26/;MT;autoru - trucks.csv;6x4;2003;1050000;Columbia;;2;Нижний Новгород
450000;Truck;328;MAZ;;2;https://auto.ru/artic/used/sale/maz/5440/15795940-00b6d804/;MT;autoru - trucks.csv;4x2;2012;2000000;5440;;2;Лаишево
13000;Truck;460;VOLVO;;2;https://auto.ru/artic/used/sale/volvo/fh_tractor/16587082-b2487f33/;MT;autoru - trucks.csv;;2008;2200000;FH;;2;Пермь
986141;Truck;340;SCANIA;;2;https://auto.ru/artic/used/sale/scania/p_1/16648300-1850ed82/;MT;autoru - trucks.csv;4x2;2003;920000;P-series;BS-Truck;1;Набережные Челны
860000;Truck;300;SCANIA;;2;https://auto.ru/artic/used/sale/scania/l/16560806-93411bb8/;MT;autoru - trucks.csv;4x4;2003;1500000;4-Series;;1;Калуга
810000;Truck;420;VOLVO;;2;https://auto.ru/artic/used/sale/volvo/fh_tractor/16096658-677b9427/;;autoru - trucks.csv;4x2;2004;1800000;FH;;2;Калининград
359528;Truck;328;MAZ;;2;https://auto.ru/artic/used/sale/maz/5440/16573466-ddb9edf3/;MT;autoru - trucks.csv;4x2;2012;700000;5440;;2;Южноуральск
900000;Truck;390;MAZ;;2;https://auto.ru/artic/used/sale/maz/5440/16338608-1245403f/;MT;autoru - trucks.csv;4x2;2004;750000;5440;;2;Стерлитамак
460000;Truck;411;MAZ;;2;https://auto.ru/artic/used/sale/maz/5440/16295196-d854971a/;MT;autoru - trucks.csv;4x2;2012;899000;5440;;2;Воронеж
1250000;Truck;400;MAN;;2;https://auto.ru/artic/used/sale/man/tgs/16681672-4b61104a/;MT;autoru - trucks.csv;4x2;2013;2000000;TGS;;1;Старый Оскол
810000;Truck;330;MAZ;;2;https://auto.ru/artic/used/sale/maz/5440/16347044-55bc0620/;MT;autoru - trucks.csv;4x2;2011;1250000;5440;;2;Саранск
700000;Truck;410;MAZ;;2;https://auto.ru/artic/used/sale/maz/6422/15771212-eccd4df5/;MT;autoru - trucks.csv;6x4;2005;650000;6422;;2;Абакан
312000;Truck;428;VOLVO;;2;https://auto.ru/artic/used/sale/volvo/fm_tractor/16584904-e7a75ac3/;AT;autoru - trucks.csv;6x4;2016;5500000;FM;;1;Калуга
1617139;Truck;380;VOLVO;;2;https://auto.ru/artic/used/sale/volvo/fm_tractor/16432770-c3d85c4a/;MT;autoru - trucks.csv;4x2;2007;990000;FM;PRO АВТО;1;Люберцы
1155762;Truck;400;MERCEDES;Цена с НДС;2;https://auto.ru/artic/used/sale/mercedes/axor_t/16697670-78a14aef/;MT;autoru - trucks.csv;4x2;2012;1500000;Axor;ЕвроОйлТрак;1;
500000;Truck;410;MAZ;;2;https://auto.ru/artic/used/sale/maz/5440/16622460-dfbb5954/;MT;autoru - trucks.csv;4x2;2006;1500000;5440;;2;Краснодар
275000;Truck;320;MAZ;;;https://auto.ru/artic/used/sale/maz/5440/16686804-d34fd29e/;MT;autoru - trucks.csv;4x2;2012;1250000;5440;;;Барда
1000000;Truck;380;VOLVO;;2;https://auto.ru/artic/used/sale/volvo/fm_tractor/15844632-23d4380d/;MT;autoru - trucks.csv;4x2;2007;2000000;FM;;2;Белгород
808608;Truck;420;RENAULT;;2;https://auto.ru/artic/used/sale/renault/premium_tractor/16496838-2ee535d4/;MT;autoru - trucks.csv;4x2;2001;599000;Premium;ТРАК ПЛАТФОРМА;1;Люберцы
621040;Truck;380;SCANIA;;2;https://auto.ru/artic/used/sale/scania/p_1/16696782-138de439/;MT;autoru - trucks.csv;4x2;2008;880000;P-series;;1;Калининград
1500000;Truck;430;FREIGHTLINER;;2;https://auto.ru/artic/used/sale/freightliner/century_class/16426592-6c66f15d/;MT;autoru - trucks.csv;6x4;2003;1200000;Century Class;;2;Иваново
580000;Truck;400;MAZ;;2;https://auto.ru/artic/used/sale/maz/5440/16163714-7b5d3808/;MT;autoru - trucks.csv;4x2;2012;700000;5440;;1;Маркс
379416;Truck;440;MAN;Цена с НДС;2;https://auto.ru/artic/used/sale/man/tgs/16712961-50c22aca/;MT;autoru - trucks.csv;6x4;2014;4520000;TGS;ГРУЗ СОЮЗ;1;Москва
1600000;Truck;455;FREIGHTLINER;;2;https://auto.ru/artic/used/sale/freightliner/century_class/16558112-63d50910/;MT;autoru - trucks.csv;6x4;2003;850000;Century Class;ГРУЗОВИК-24;2;Москва
950000;Truck;460;VOLVO;;2;https://auto.ru/artic/used/sale/volvo/fh_tractor/16587246-1a835ff2/;AT;autoru - trucks.csv;4x2;2014;4700000;FH;;2;Белгород
1000000;Truck;440;VOLVO;;;https://auto.ru/artic/used/sale/volvo/fh_tractor/16663434-02745183/;MT;autoru - trucks.csv;;2007;3350000;FH;;;Ижевск
1099300;Truck;450;RENAULT;Цена с НДС;2;https://auto.ru/artic/used/sale/renault/premium_tractor/16717418-8ac71827/;AT;autoru - trucks.csv;4x2;2008;1615000;Premium;ГРУЗ СОЮЗ;2;Москва
1350000;Truck;440;VOLVO;;2;https://auto.ru/artic/used/sale/volvo/fh_tractor/16720462-a5a048f6/;MT;autoru - trucks.csv;4x2;2007;1950000;FH;;2;Нижний Новгород
39000;Truck;210;KAMAZ;;2;https://auto.ru/artic/used/sale/kamaz/44108/16698676-3f66f91e/;MT;autoru - trucks.csv;6x6;2009;850000;44108;;1;Челябинск
1200000;Truck;480;MAN;;2;https://auto.ru/artic/used/sale/man/tga_1/16426526-6071737d/;AT;autoru - trucks.csv;6x2;2002;1955000;TGA;;2;Воронеж
650000;Truck;440;SCANIA;Цена с НДС;2;https://auto.ru/artic/used/sale/scania/r_1/16716866-dae2aad2/;AT;autoru - trucks.csv;4x2;2016;5500000;R-Series;СТТ-АВТО;2;Домодедово
1400000;Truck;475;INTERNATIONAL;;2;https://auto.ru/artic/used/sale/international/9000/16256750-5f0a3da5/;AT;autoru - trucks.csv;;2003;1400000;9000 Series;;2;Волгодонск
1017647;Truck;352;IVECO;;2;https://auto.ru/artic/used/sale/iveco/stralis_tractor/15432261-27236b2e/;MT;autoru - trucks.csv;4x2;2009;1200000;Stralis;;1;Ростов-на-Дону
50000;Truck;300;KAMAZ;;2;https://auto.ru/artic/used/sale/kamaz/65116/16164326-b1b30afc/;MT;autoru - trucks.csv;6x4;2017;2300000;65116;;1;Новосибирск
895000;Truck;430;IVECO;;2;https://auto.ru/artic/used/sale/iveco/eurotech/16604214-3828b088/;MT;autoru - trucks.csv;4x2;2000;950000;EuroTech;;1;Саратов
301000;Truck;310;MAZ;;2;https://auto.ru/artic/used/sale/maz/5440/16271970-55eff29f/;MT;autoru - trucks.csv;4x2;2013;900000;5440;;1;Новосибирск
1300000;Truck;380;SCANIA;;2;https://auto.ru/artic/used/sale/scania/r_1/16272754-3a8e63d4/;MT;autoru - trucks.csv;4x2;2000;1600000;R-Series;;1;Ростовская область
837740;Truck;380;RENAULT;;2;https://auto.ru/artic/used/sale/renault/premium_tractor/16640106-15f725a3/;MT;autoru - trucks.csv;4x2;2011;1200000;Premium;Скулекс;1;Москва
3900;Truck;428;KAMAZ;;2;https://auto.ru/artic/used/sale/kamaz/5490/16711895-c9151a49/;MT;autoru - trucks.csv;4x2;2014;3800000;5490;;2;Набережные Челны
560000;Truck;380;IVECO;;;https://auto.ru/artic/used/sale/iveco/trakker_tractor/16568568-69717323/;MT;autoru - trucks.csv;;2008;2500000;Trakker;;;Санкт-Петербург
250000;Truck;397;MAZ;;;https://auto.ru/artic/used/sale/maz/6422/16716251-8bd7a581/;MT;autoru - trucks.csv;6x4;2012;1500000;6422;;;Нижневартовск
642780;Truck;420;SCANIA;;2;https://auto.ru/artic/used/sale/scania/l/15775922-185c5962/;MT;autoru - trucks.csv;4x2;2000;1700000;4-Series;;2;Череповец
880000;Truck;460;RENAULT;;2;https://auto.ru/artic/used/sale/renault/premium_tractor/16725636-87cc8b8d/;AT;autoru - trucks.csv;4x2;2010;1570000;Premium;;1;Протвино
1347000;Truck;360;MERCEDES;;2;https://auto.ru/artic/used/sale/mercedes/axor_t/16712989-b97ec021/;MT;autoru - trucks.csv;4x2;2011;1550000;Axor;МБ тракс СПб;1;Санкт-Петербург
1400000;Truck;408;DAF;;2;https://auto.ru/artic/used/sale/daf/xf105/16556744-febd95f6/;MT;autoru - trucks.csv;;2007;2600000;XF105;;2;Ревда
49700;Truck;330;MAZ;;2;https://auto.ru/artic/used/sale/maz/6422/16712737-cbe9bd61/;MT;autoru - trucks.csv;6x4;2001;470000;6422;;1;Смоленск
420000;Truck;435;MAZ;;2;https://auto.ru/artic/used/sale/maz/6430/16666656-10becf33/;MT;autoru - trucks.csv;6x4;2016;2250000;6430;;2;Дюртюли
1000000;Truck;410;DAF;;2;https://auto.ru/artic/used/sale/daf/cf_series_1/16687052-1c0d2ddf/;MT;autoru - trucks.csv;4x2;2008;1700000;CF-series;;2;Самара
1100000;Truck;430;IVECO;;2;https://auto.ru/artic/used/sale/iveco/stralis_tractor/16519784-da9f9add/;AT;autoru - trucks.csv;4x2;2004;1100000;Stralis;;2;Самара
754000;Truck;440;VOLVO;;2;https://auto.ru/artic/used/sale/volvo/fh_tractor/16682396-22324ff0/;AT;autoru - trucks.csv;4x2;2012;3250000;FH;ГРУЗОВИК-24;2;Москва
1580000;Truck;480;RENAULT;;;https://auto.ru/artic/used/sale/renault/magnum_ae/16684784-e84be8ef/;;autoru - trucks.csv;4x2;2004;1000000;Magnum;;;Тольятти
925000;Truck;420;IVECO;;2;https://auto.ru/artic/used/sale/iveco/stralis_tractor/16568810-84a4d85c/;MT;autoru - trucks.csv;4x2;2012;1600000;Stralis;;2;Воронеж
806000;Truck;411;MAZ;;2;https://auto.ru/artic/used/sale/maz/5440/16526272-372446c2/;MT;autoru - trucks.csv;4x2;2009;650000;5440;;2;Чебоксары
600000;Truck;410;MAZ;;2;https://auto.ru/artic/used/sale/maz/5440/16695174-d0329c9c/;MT;autoru - trucks.csv;4x2;2011;600000;5440;;2;Пенза
631000;Truck;435;MAZ;;2;https://auto.ru/artic/used/sale/maz/5440/16690312-c5d22b42/;MT;autoru - trucks.csv;4x2;2012;1090000;5440;;2;Ярославль
60000;Truck;300;KAMAZ;;2;https://auto.ru/artic/used/sale/kamaz/53504/16442586-5534be7c/;MT;autoru - trucks.csv;6x6;2014;2600000;53504;КамРемТорг;1;Набережные Челны
500000;Truck;380;RENAULT;;2;https://auto.ru/artic/used/sale/renault/premium_tractor/16695288-e8d72fab/;MT;autoru - trucks.csv;4x2;2000;600000;Premium;;1;Берёзовский
200000;Truck;440;RENAULT;Цена с НДС;2;https://auto.ru/artic/used/sale/renault/c_series_tractor/16288670-e92d5da4/;AT;autoru - trucks.csv;6x4;2018;8090000;C-Series;;2;Уфа
200000;Truck;240;MAZ;;2;https://auto.ru/artic/used/sale/maz/5432/16393912-dc998cd5/;;autoru - trucks.csv;4x2;2005;230000;5432;;2;Екатеринбург
761000;Truck;411;MAZ;;2;https://auto.ru/artic/used/sale/maz/5440/16282304-95b96279/;MT;autoru - trucks.csv;4x2;2012;1350000;5440;;2;Томск
177193;Truck;428;KAMAZ;Цена с НДС;2;https://auto.ru/artic/used/sale/kamaz/65206/16591844-c01bee38/;MT;autoru - trucks.csv;6x4;2017;3335000;65206;PRO АВТО;1;Люберцы
937408;Truck;480;MAN;;2;https://auto.ru/artic/used/sale/man/tgs/16703154-cb321893/;MT;autoru - trucks.csv;6x4;2012;3000000;TGS;ГРУЗ СОЮЗ;1;Москва
350000;Truck;250;MAZ;;2;https://auto.ru/artic/used/sale/maz/5433/16716613-00812503/;MT;autoru - trucks.csv;4x2;2005;555000;5433;;1;Брюховецкая
379850;Truck;400;MAZ;;2;https://auto.ru/artic/used/sale/maz/5440/16359734-e9f1c74b/;MT;autoru - trucks.csv;4x2;2011;545000;5440;;1;Жиздра
480000;Truck;451;IVECO;;2;https://auto.ru/artic/used/sale/iveco/stralis_tractor/16705500-5efea09a/;MT;autoru - trucks.csv;4x2;2012;1500000;Stralis;;1;Москва
1600000;Truck;480;RENAULT;;2;https://auto.ru/artic/used/sale/renault/magnum_ae/16437044-d52ff648/;MT;autoru - trucks.csv;4x2;2002;950000;Magnum;;1;Белгород
388245;Truck;520;RENAULT;Цена с НДС;2;https://auto.ru/artic/used/sale/renault/t_series/16710920-6be38084/;AT;autoru - trucks.csv;4x2;2018;6500000;T-Series;VOLVO TRUCKS РОССИЯ в Свердловской области;2;Новоалексеевское
1120000;Truck;380;RENAULT;;2;https://auto.ru/artic/used/sale/renault/premium_tractor/16467562-74dcd9bf/;MT;autoru - trucks.csv;4x2;2008;1050000;Premium;;1;Чебоксары
1164000;Truck;390;MAN;;2;https://auto.ru/artic/used/sale/man/tgs/16705906-1fdcf0b1/;MT;autoru - trucks.csv;4x2;2012;2100000;TGS;;1;Ижевск
671000;Truck;428;MERCEDES;;2;https://auto.ru/artic/used/sale/mercedes/axor_t/16239722-f00bb3ff/;AT;autoru - trucks.csv;4x2;2010;3000000;Axor;;2;Каневская
750000;Truck;437;RENAULT;;2;https://auto.ru/artic/used/sale/renault/premium_tractor/16638742-bd8f2d60/;MT;autoru - trucks.csv;6x4;2011;1730000;Premium;;2;Санкт-Петербург
1165000;Truck;460;DAF;;2;https://auto.ru/artic/used/sale/daf/xf95/16725292-8e517630/;AT;autoru - trucks.csv;4x2;2004;2300000;95XF;;2;Каменск-Уральский
500000;Truck;411;MAZ;;2;https://auto.ru/artic/used/sale/maz/6430/16335222-ea2a27b1/;MT;autoru - trucks.csv;6x4;2012;1400000;6430;;2;Красноярск
1500000;Truck;428;DAF;;;https://auto.ru/artic/used/sale/daf/xf95/16717546-8baeb008/;MT;autoru - trucks.csv;4x2;2005;1550000;95XF;;;Дорогобуж
1000410;Truck;450;RENAULT;;;https://auto.ru/artic/used/sale/renault/premium_tractor/16566898-69b05ebd/;MT;autoru - trucks.csv;4x2;2009;1400000;Premium;;;Белгород
305000;Truck;400;SCANIA;Цена с НДС;2;https://auto.ru/artic/used/sale/scania/g/16688312-1e7fa571/;AT;autoru - trucks.csv;4x2;2019;6300000;G-series;БорнТракСервис;2;Москва
764000;Truck;440;RENAULT;;2;https://auto.ru/artic/used/sale/renault/premium_tractor/15986876-f0ae9779/;MT;autoru - trucks.csv;6x4;2012;2450000;Premium;Вираж;1;Санкт-Петербург
254000;Truck;411;MAZ;;3;https://auto.ru/artic/used/sale/maz/5440/16272812-5b15c2d7/;MT;autoru - trucks.csv;4x2;2013;1200000;5440;;1;Ростов-на-Дону
200000;Truck;400;MAZ;;2;https://auto.ru/artic/used/sale/maz/6422/16476462-08565983/;MT;autoru - trucks.csv;6x6;2010;1200000;6422;;2;Зеленогорск
341113;Truck;400;MAZ;;2;https://auto.ru/artic/used/sale/maz/5440/16677256-b704a138/;MT;autoru - trucks.csv;4x2;2008;420000;5440;ТРАК ПЛАТФОРМА;1;Люберцы
900000;Truck;465;VOLVO;;2;https://auto.ru/artic/used/sale/volvo/vnl_tractor/15978112-39cb19e6/;MT;autoru - trucks.csv;6x4;2003;2000000;VNL;;2;Хабаровск
90000;Truck;225;KAMAZ;;2;https://auto.ru/artic/used/sale/kamaz/65116/16682236-de803f9f/;MT;autoru - trucks.csv;;2014;1100000;65116;;1;Ярославль
890000;Truck;440;MERCEDES;;2;https://auto.ru/artic/used/sale/mercedes/actros_t/16698616-7c282dba/;AT;autoru - trucks.csv;4x2;2011;6850000;Actros;;2;Брянск
146575;Truck;380;SCANIA;;2;https://auto.ru/artic/used/sale/scania/l/15777548-ca9eb0ea/;MT;autoru - trucks.csv;4x2;2004;2380000;4-Series;;2;Туапсе
1310321;Truck;412;RENAULT;;2;https://auto.ru/artic/used/sale/renault/premium_tractor/16366314-cd838bc9/;MT;autoru - trucks.csv;4x2;2005;850000;Premium;GROSS AUTO;2;Москва
1226000;Truck;510;DAF;;2;https://auto.ru/artic/used/sale/daf/xf105/16509004-4a3e2e88/;MT;autoru - trucks.csv;4x2;2010;2400000;XF105;;2;Первоуральск
1465000;Truck;420;VOLVO;;2;https://auto.ru/artic/used/sale/volvo/fh_tractor/16331556-8f243017/;MT;autoru - trucks.csv;4x2;2000;1650000;FH;;2;Тула
1050000;Truck;451;IVECO;;2;https://auto.ru/artic/used/sale/iveco/stralis_tractor/16358590-1e98eba7/;MT;autoru - trucks.csv;4x2;2012;2700000;Stralis;;2;Златоуст
1100000;Truck;430;IVECO;;2;https://auto.ru/artic/used/sale/iveco/eurostar_tractor/16723162-cf9b7c35/;AT;autoru - trucks.csv;4x2;2000;650000;EuroStar;;2;Тверь
1000000;Truck;440;MAN;;2;https://auto.ru/artic/used/sale/man/18_1/16239028-ac688029/;AT;autoru - trucks.csv;4x2;2011;3000000;18;;1;Боровск
1027136;Truck;420;IVECO;;2;https://auto.ru/artic/used/sale/iveco/stralis_tractor/16384706-a1178e26/;MT;autoru - trucks.csv;4x2;2013;1600000;Stralis;"ООО""Трейд Моторс";1;Домодедово
1400000;Truck;441;MAN;;2;https://auto.ru/artic/used/sale/man/tgx/16695712-2ec7ea5c/;AT;autoru - trucks.csv;4x2;2008;2100000;TGX;;2;Орёл
1444444;Truck;340;SCANIA;;2;https://auto.ru/artic/used/sale/scania/l/16721578-4947b4c4/;MT;autoru - trucks.csv;4x2;2006;1100000;4-Series;;1;Борское
950;Truck;380;VOLVO;;;https://auto.ru/artic/used/sale/volvo/fh_tractor/16717570-da5f31ff/;;autoru - trucks.csv;;2002;950000;FH;;;Калининград
720000;Truck;380;RENAULT;;2;https://auto.ru/artic/used/sale/renault/premium_tractor/16288950-a87f5428/;;autoru - trucks.csv;4x2;2008;1700000;Premium;;2;Омск
1100000;Truck;420;VOLVO;;2;https://auto.ru/artic/used/sale/volvo/fh_tractor/15969886-2f3471e8/;MT;autoru - trucks.csv;4x2;2005;1650000;FH;;1;Миасс
538000;Truck;440;MAN;;2;https://auto.ru/artic/used/sale/man/tgs/15825130-36ea660a/;MT;autoru - trucks.csv;6x4;2011;3550000;TGS;Вираж;1;Санкт-Петербург
190000;Truck;400;KAMAZ;;2;https://auto.ru/artic/used/sale/kamaz/6460/15859404-28a2b145/;MT;autoru - trucks.csv;6x4;2014;1200000;6460;;1;Архангельск
550000;Truck;500;VOLVO;;2;https://auto.ru/artic/used/sale/volvo/fh_tractor/16645758-b40e2e30/;AT;autoru - trucks.csv;6x4;2017;7300000;FH;АвтоБан;2;Москва
1091000;Truck;440;SCANIA;;2;https://auto.ru/artic/used/sale/scania/g/16603186-91d8af44/;AT;autoru - trucks.csv;4x2;2009;2350000;G-series;;2;Челябинск
1100000;Truck;480;DAF;;2;https://auto.ru/artic/used/sale/daf/xf95/15572884-ba32194e/;MT;autoru - trucks.csv;6x2;2005;1650000;95XF;;2;Санкт-Петербург
449000;Truck;420;VOLVO;;2;https://auto.ru/artic/used/sale/volvo/fm_tractor/16722038-ae3be2c2/;MT;autoru - trucks.csv;4x2;2016;4250000;FM;БорнТракСервис;1;Москва
68000;Truck;400;KAMAZ;;2;https://auto.ru/artic/used/sale/kamaz/6460/16690264-8ce7d6d9/;MT;autoru - trucks.csv;6x4;2015;2600000;6460;;2;Чебоксары
700000;Truck;460;DAF;;2;https://auto.ru/artic/used/sale/daf/xf105/16684296-24b1fcc0/;MT;autoru - trucks.csv;4x2;2008;2550000;XF105;;1;Арсеньев
600000;Truck;410;MAN;;2;https://auto.ru/artic/used/sale/man/tga_1/16356300-6fe6073d/;AT;autoru - trucks.csv;4x2;2003;1000000;TGA;;2;Колышлей
1560000;Truck;480;VOLVO;;2;https://auto.ru/artic/used/sale/volvo/fh_tractor/16709564-2e1601d2/;MT;autoru - trucks.csv;4x2;2007;2300000;FH;;2;Касимово
630000;Truck;330;MAZ;;2;https://auto.ru/artic/used/sale/maz/5440/16558426-19a0ff6f/;MT;autoru - trucks.csv;4x2;2011;650000;5440;;2;Березники
1300000;Truck;400;MERCEDES;;2;https://auto.ru/artic/used/sale/mercedes/actros_t/16699856-8389b57c/;MT;autoru - trucks.csv;4x2;2001;960000;Actros;;2;Тверь
1300000;Truck;400;VOLVO;;2;https://auto.ru/artic/used/sale/volvo/vnl_tractor/16717540-de4cf24d/;MT;autoru - trucks.csv;6x4;2004;1500000;VNL;;2;Верхняя Пышма
643574;Truck;401;MERCEDES;Цена с НДС;2;https://auto.ru/artic/used/sale/mercedes/axor_t/16637056-76c2901c/;MT;autoru - trucks.csv;4x2;2014;2490000;Axor;Global Truck Sales Екатеринбург;1;Екатеринбург
897000;Truck;510;DAF;;2;https://auto.ru/artic/used/sale/daf/xf105/16704730-a81a02c3/;AT;autoru - trucks.csv;4x2;2011;2450000;XF105;AVTOKOMMERZ-TRUCKS;2;Михнево
