URL,Name,Price,Location,Formula,Supplier
https://spec.drom.ru/novosibirsk/truck/truck-tractor/man-83036848.html,"MAN, 1995",580 000,Новосибирск,4x2,
https://spec.drom.ru/barnaul/truck/truck-tractor/prodaetsja-sedelnyj-tjagach-man-tgs-s-nds-v-barnaule-88774840.html,"MAN TGS, 2011",2 050 000,Барнаул,4x2,
https://spec.drom.ru/barnaul/truck/truck-tractor/prodaetsja-sedelnyj-tjagach-85884895.html,"MAN TGA 18.390, 2005",1 350 000,Барнаул,4x2,
https://spec.drom.ru/borzya/truck/truck-tractor/prodam-sedelnyj-tjagach-volva-89537866.html,"Volvo, 2008",1 750 000,Борзя,4x2,
https://spec.drom.ru/omsk/truck/truck-tractor/tjagach-volvo-89621014.html,"Volvo, 2006",800 000,Омск,4x2,
https://spec.drom.ru/novosibirsk/truck/truck-tractor/prodaetsja-iveco-440e42t-1996g-v-novosibirske-86053608.html,"Iveco, 1996",590 000,Новосибирск,4x2,СИБТРАКСКАН
https://spec.drom.ru/petropavlovsk-kamchatskii/truck/truck-tractor/maz-85431099.html,"МАЗ, 1991",400 000,Петропавловск-Камчатский,,
https://spec.drom.ru/novosibirsk/truck/truck-tractor/tjagach-freightliner-cascadia-2009-g-v-v-nalichii-54791931.html,"Freightliner Cascadia, 2009",2 670 000,Новосибирск,6x4,"ООО ""Авторынок МаксКар"""
https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-kamaz-5490-neo-2018-g-v-89425464.html,"КамАЗ 5490-NEO, 2018",3 370 000,Москва,4x2,"ООО ""Глобал Трак Сейлс"""
https://spec.drom.ru/irkutsk/truck/truck-tractor/musorovoz-scania-rg-30-783430-na-shassi-scania-p250-lb4h2hsz-87894578.html,"Scania P250LB, 2014",7 450 000,Иркутск,4x2,
https://spec.drom.ru/sankt-peterburg/truck/truck-tractor/musorovoz-63370s-na-shassi-mercedes-benz-axor-87862482.html,"Mercedes-Benz Axor, 2013",5 350 000,Санкт-Петербург,,
https://spec.drom.ru/novosibirsk/truck/truck-tractor/fredlajner-centuri-78426354.html,"Freightliner Century, 2004",1 000 000,Новосибирск,6x4,
https://spec.drom.ru/tyumen/truck/truck-tractor/prodam-gruzovoj-tjagach-sedelnyj-prostor-maz-5440-v9-1420-031-88744370.html,"МАЗ 5440, 2013",1 000 000,Тюмень,4x2,
https://spec.drom.ru/lyubertsy/truck/truck-tractor/volvo-fh12-4x2-god-vypuska-po-pts-2012-bez-nds-89425365.html,"Volvo FH12, 2012",2 200 000,Люберцы,4x2,
https://spec.drom.ru/novosibirsk/truck/truck-tractor/prodam-maz-5432a3-320-86670126.html,"МАЗ 5432А3-320, 2008",360 000,Новосибирск,4x2,
https://spec.drom.ru/irkutsk/truck/truck-tractor/prodam-sedelnyj-tjagach-83639537.html,"Sterling AT9500, 2004",1 790 000,Иркутск,,
https://spec.drom.ru/petropavlovsk-kamchatskii/truck/truck-tractor/prodaetsja-sidelnyj-tjagach-hyundai-gold-84565342.html,"Hyundai Gold, 2013",3 500 000,Петропавловск-Камчатский,,
https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-man-tgs-19.400-2012-g-v-89424579.html,"MAN TGS 19.400, 2012",2 400 000,Москва,4x2,"ООО ""Глобал Трак Сейлс"""
https://spec.drom.ru/novosibirsk/truck/truck-tractor/prodam-tjagach-shaanxi-89093755.html,"Shaanxi Shacman, 2006",549 000,Новосибирск,6x4,
https://spec.drom.ru/gvardeyskoe/truck/truck-tractor/tjagach-sedelnyj-84468689.html,"Mercedes-Benz, 1993",350 000,Гвардейское,4x2,
https://spec.drom.ru/krasnodar/truck/truck-tractor/prodaetsja-sedelnyj-tjagach-daf-95xf-430-89612385.html,"DAF 95XF, 2004",1 690 000,Краснодар,,
https://spec.drom.ru/perm/truck/truck-tractor/sedelnyj-tjagach-ural-44202-51152149.html,"Урал 44202, 2020",3 850 000,Пермь,6x6,ТехСпецКам
https://spec.drom.ru/yevpatoriya/truck/truck-tractor/prodam-sedelnyj-tjagach-freighliner-century-87320893.html,"Freightliner Century, 2004",1 900 000,Евпатория,6x4,
https://spec.drom.ru/novosibirsk/truck/truck-tractor/prodam-ili-pomenjaju-maz-5440-2011-god-80529194.html,"МАЗ, 2011",1 250 000,Новосибирск,4x2,
https://spec.drom.ru/strezhevoi/truck/truck-tractor/sedelnyj-tjagach-tjagach-man-tgs-33.480-6x6-bbs-ww-85553256.html,"MAN TGS 33.480, 2020",11 175 000,Стрежевой,6x6,
https://spec.drom.ru/strezhevoi/truck/truck-tractor/man-tgx-18.400-85893588.html,"MAN TGX 18.400, 2020",7 830 000,Стрежевой,4x2,
https://spec.drom.ru/strezhevoi/truck/truck-tractor/sedelnyj-tjagach-kamaz-44108-vezdehod-novyj-85989267.html,"КамАЗ 44108, 2020",3 350 000,Стрежевой,6x6,
https://spec.drom.ru/strezhevoi/truck/truck-tractor/tjagach-man-tgx-18.440-4x2-bls-87113478.html,"MAN TGX 18.440, 2020",8 350 000,Стрежевой,4x2,
https://spec.drom.ru/strezhevoi/truck/truck-tractor/man-tgx-18.440-4x2-bls-87744711.html,"MAN TGX 18.440, 2020",8 450 000,Стрежевой,4x2,
https://spec.drom.ru/kazan/truck/truck-tractor/sedelnyj-tjagach-kamaz-54901-2020-god-81166676.html,"КамАЗ 54901, 2020",7 200 000,Казань,4x2,
https://spec.drom.ru/perm/truck/truck-tractor/tjagach-maz-643019-s-dvigatelem-mersedes-67935771.html,"МАЗ 643019, 2017",4 000 000,Пермь,6x4,
https://spec.drom.ru/petropavlovsk-kamchatskii/truck/truck-tractor/prodam-nissan-diesel-s-tonarom-86585849.html,"Nissan Diesel UA, 2004",5 000 000,Петропавловск-Камчатский,6x4,
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/tjagach-kenworth-t2000-2002-god-vypuska-83818080.html,"Kenworth T2000, 2002",680 000,Челябинск,6x4,
https://spec.drom.ru/novosibirsk/truck/truck-tractor/prodaetsja-sedelnyj-tjagach-volvo-fh400-4x2-2012-v-novosibirske-89628291.html,"Volvo, 2012",3 250 000,Новосибирск,4x2,СИБТРАКСКАН
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/tjagach-dajun-6h4-s-dvigatelem-na-spg-74489386.html,"Dayun, 2020",7 785 418,Челябинск,6x4,
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/tjagach-dajun-6h4-s-dvigatelem-na-spg-74489773.html,"Dayun, 2019",8 150 035,Челябинск,6x4,
https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-6460-tnvd-jazda-360-l-s-novyj-52915412.html,"КамАЗ 6460, 2020",3 390 000,Набережные Челны,6x4,АВАНТАЖ
https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-53504-75629722.html,"КамАЗ 53504, 2020",3 950 000,Набережные Челны,6x6,АВАНТАЖ
https://spec.drom.ru/moskva/truck/truck-tractor/prodam-ballastnyj-tjagach-man-tgx-41.680-8h8-75713712.html,"MAN TGX, 2012",17 500 000,Москва,8x8,
https://spec.drom.ru/vladivostok/truck/truck-tractor/prodam-tjagach-84453089.html,"MAN TGS 33.480, 2017",5 000 000,Владивосток,6x4,ИП Садчиков
https://spec.drom.ru/kurgan/truck/truck-tractor/prodam-kamaz-tjagach-89405334.html,"КамАЗ, 2017",4 000 000,Курган,6x6,
https://spec.drom.ru/samara/truck/truck-tractor/avtomobil-gruzovoj-tjagach-sedelnyj-scania-89405354.html,"Scania, 2011",1 167 581,Самара,,
https://spec.drom.ru/omsk/truck/truck-tractor/prodam-volvo-fh-13-73973545.html,"Volvo FH13, 2013",3 650 000,Омск,,
https://spec.drom.ru/tyumen/truck/truck-tractor/prodaetsja-tjagach-shanxi-89404867.html,"Shaanxi Shacman, 2008",800 000,Тюмень,6x4,
https://spec.drom.ru/ulan-ude/truck/truck-tractor/prodaetsja-tjagach-shaanxi-shacman-83740563.html,"Shaanxi Shacman F2000, 2013",2 150 000,Улан-Удэ,6x6,
https://spec.drom.ru/tomsk/truck/truck-tractor/prodam-maz-74783648.html,"МАЗ, 2006",550 000,Томск,4x2,
https://spec.drom.ru/bratsk/truck/truck-tractor/volvo-fh-13-51402699.html,"Volvo FH 13, 2008",3 050 000,Братск,4x2,
https://spec.drom.ru/blagoveshchensk/truck/truck-tractor/prodam-tjagach-hino-87460021.html,"Hino, 1991",400 000,Благовещенск,4x2,
https://spec.drom.ru/kazan/truck/truck-tractor/tjagach-scania-r440-2014g-i-pricep-89402675.html,"Scania R440, 2014",4 800 000,Казань,4x2,
https://spec.drom.ru/barnaul/truck/truck-tractor/mercedes-benz-actros-6x4-2015-s-nds-v-barnaule-88747779.html,"Mercedes-Benz Actros, 2015",4 970 000,Барнаул,6x4,
https://spec.drom.ru/barnaul/truck/truck-tractor/scania-p440-6x4-2014-s-nds-v-barnaule-88247954.html,"Scania P440, 2014",4 970 000,Барнаул,6x4,
https://spec.drom.ru/barnaul/truck/truck-tractor/mercedes-benz-axor-2015g-s-nds-idealnoe-sostojanie-v-barnaule-89324989.html,"Mercedes-Benz Axor, 2015",3 150 000,Барнаул,4x2,
https://spec.drom.ru/barnaul/truck/truck-tractor/sedelnyj-tjagach-volvo-fm-2013g-c-nds-v-barnaule-88748360.html,"Volvo, 2013",2 870 000,Барнаул,4x2,
https://spec.drom.ru/barnaul/truck/truck-tractor/sedelnyj-tjagach-scania-p340-s-nds-v-barnaule-87470021.html,"Scania P340, 2012",2 695 000,Барнаул,4x2,
https://spec.drom.ru/angarsk/truck/truck-tractor/prodam-tjagach-volvofm-89619452.html,"VolvoFM, 2015",5 500 000,Ангарск,6x4,
https://spec.drom.ru/blagoveshchensk/truck/truck-tractor/prodam-sidelnyj-tjagach-iveco-stralis-84733352.html,"Iveco Stralis, 2003",1 200 000,Благовещенск,4x2,
https://spec.drom.ru/vladivostok/truck/truck-tractor/prodaetsja-tjagach-hino-700-74605696.html,"Hino 700, 2011",3 100 000,Владивосток,6x4,
https://spec.drom.ru/ust-kut/truck/truck-tractor/prodaetsja-maz-tjagach-srochno-89619028.html,"МАЗ, 2007",800 000,Усть-Кут,6x6,
https://spec.drom.ru/angarsk/truck/truck-tractor/prodam-sedelnyj-tjagach-volvo-fh-89617417.html,"Volvo FH, 2009",4 200 000,Ангарск,6x4,
https://spec.drom.ru/novosibirsk/truck/truck-tractor/prodaetsja-scania-p400-6h4-v-novosibirske-88103846.html,"Scania P400, 2012",3 500 000,Новосибирск,6x4,СИБТРАКСКАН
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/tjagach-dajun-6h4-s-dvigatelem-na-spg-77443640.html,"Dayun, 2020",7 790 000,Челябинск,6x4,
https://spec.drom.ru/chita/truck/truck-tractor/prodaetsja-kamaz-85533611.html,"КамАЗ 54115, 2005",600 000,Чита,6x4,
https://spec.drom.ru/tyumen/truck/truck-tractor/prodaetsja-reno-magnum-89552528.html,"Renault Magnum, 2003",1 950 000,Тюмень,4x2,
https://spec.drom.ru/vladivostok/truck/truck-tractor/prodam-tjagach-hyundai-hd-1000-77664171.html,"Hyundai HD1000, 2013",2 500 000,Владивосток,6x4,
https://spec.drom.ru/novosibirsk/truck/truck-tractor/prodam-maz-642205-020-89093477.html,"МАЗ 642205-020, 2004",330 000,Новосибирск,6x4,
https://spec.drom.ru/domodedovo/truck/truck-tractor/prodaetsja-sedelnyj-tjagach-iveco-stralis-at440s45t-2012-g-v-83854229.html,"Iveco Stralis, 2012",1 600 000,Домодедово,4x2,"ООО ""Трейд Моторс"""
https://spec.drom.ru/domodedovo/truck/truck-tractor/prodaetsja-gruzovoj-tjagach-sedelnyj-scania-p440la4x2hna-70272093.html,"Scania P440LA, 2015",3 950 000,Домодедово,4x2,"ООО ""Трейд Моторс"""
https://spec.drom.ru/domodedovo/truck/truck-tractor/prodaetsja-sedelnyj-tjagach-iveco-stralis-at440s45t-prr-2012-g-v-83854747.html,"Iveco Stralis, 2012",1 600 000,Домодедово,4x2,"ООО ""Трейд Моторс"""
https://spec.drom.ru/domodedovo/truck/truck-tractor/prodaetsja-sedelnyj-tjagach-iveco-stralis-at440s45t-prr-81079905.html,"Iveco Stralis, 2012",1 600 000,Домодедово,4x2,"ООО ""Трейд Моторс"""
https://spec.drom.ru/barnaul/truck/truck-tractor/prodaetsja-tjagach-fredlajner-freightliner-89423326.html,"Freightliner, 1999",1 300 000,Барнаул,6x4,
https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/maz-87465432.html,"МАЗ, 2020",4 450 000,Красноярск,6x6,
https://spec.drom.ru/tyumen/truck/truck-tractor/maz-643228-v-nalichii-s-pts-86871953.html,"МАЗ 643228, 2020",5 300 000,Тюмень,6x6,
https://spec.drom.ru/khabarovsk/truck/truck-tractor/maz-643228-v-nalichii-s-pts-86871755.html,"МАЗ 643228, 2020",5 300 000,Хабаровск,6x6,
https://spec.drom.ru/bratsk/truck/truck-tractor/srochno-prodam-tjagach-howo-sinotruck-78005171.html,"Howo Sinotruk, 2006",380 000,Братск,6x4,
https://spec.drom.ru/vladivostok/truck/truck-tractor/tjagach-skanija-82606765.html,"Scania, 2006",1 800 000,Владивосток,6x4,
https://spec.drom.ru/khabarovsk/truck/truck-tractor/sedelnyj-tjagach-70366944.html,"Nissan Diesel, 1991",800 000,Хабаровск,6x4,
https://spec.drom.ru/strezhevoi/truck/truck-tractor/man-tgx-18.400-4x2-bls-87744936.html,"MAN TGX 18.400, 2020",7 900 000,Стрежевой,4x2,
https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-65225-71569464.html,"КамАЗ 65225, 2018",2 700 000,Набережные Челны,6x6,
https://spec.drom.ru/lesosibirsk/truck/truck-tractor/prodam-kamaz-batyr-88150999.html,"КамАЗ 54112, 2013",1 300 000,Лесосибирск,8x6,
https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-65225-68409970.html,"КамАЗ 65225, 2015",3 200 000,Набережные Челны,6x6,
https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-44108-75336132.html,"КамАЗ 44108, 2019",1 950 000,Набережные Челны,6x6,
https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-44018-70838792.html,"КамАЗ, 2015",2 400 000,Набережные Челны,6x6,
https://spec.drom.ru/novosibirsk/truck/truck-tractor/prodam-sedelnyj-tjagach-88494092.html,"Howo, 2007",630 000,Новосибирск,6x4,
https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-maz-643028-520-020-pnevmopodveska-ssu-1250-mm-zf16-81420860.html,"МАЗ 6430, 2020",4 350 000,Москва,6x4,
https://spec.drom.ru/tobolsk/truck/truck-tractor/prodaetsja-gruzovik-man-79413486.html,"MAN TGA 26.413, 2002",585 000,Тобольск,4x2,
https://spec.drom.ru/omsk/truck/truck-tractor/prodam-maz-83023780.html,"МАЗ 544008-060-030, 2006",550 000,Омск,4x2,
https://spec.drom.ru/kodinsk/truck/truck-tractor/maz-85713686.html,"МАЗ, 2016",2 000 000,Кодинск,6x6,
https://spec.drom.ru/noginsk/truck/truck-tractor/prodam-ballastnyj-tjagach-man-tgx-41.680-8h8-53792060.html,"MAN TGX 41.680 8х8, 2012",17 500 000,Ногинск,8x8,
https://spec.drom.ru/noginsk/truck/truck-tractor/prodam-sedelnyj-tjagach-volvo-fh13-6h4-500ls-tjagovoe-usilie-100-tonn-78331992.html,"Volvo FH13, 2020",12 337 200,Ногинск,6x4,
https://spec.drom.ru/noginsk/truck/truck-tractor/prodam-sedelnyj-tjagach-volvo-fh13-6h4-500-tjagovoe-usilie-100-tonn-78332391.html,"Volvo FH13, 2020",12 337 200,Ногинск,6x4,
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-daf-ftt-xf105-460-6h4-2018-g-v-89627916.html,"DAF XF105, 2018",7 890 000,Челябинск,6x4,
https://spec.drom.ru/khabarovsk/truck/truck-tractor/hino-super-79387093.html,"Hino Super Dolphin, 2002",1 150 000,Хабаровск,4x2,
https://spec.drom.ru/ekaterinburg/truck/truck-tractor/sedelnyj-tjagach-daf-ftt-xf105-460-6h4-2018-g-v-89627766.html,"DAF XF105, 2018",7 890 000,Екатеринбург,6x4,Global Truck Sales
https://spec.drom.ru/perm/truck/truck-tractor/sedelnyj-tjagach-daf-ftt-xf105-460-6h4-2018-g-v-89627750.html,"DAF XF105, 2018",7 890 000,Пермь,6x4,
https://spec.drom.ru/nefteyugansk/truck/truck-tractor/maz-6430-a9-pnevmo-89627723.html,"МАЗ 6430А9-1320-020, 2012",1 150 000,Нефтеюганск,6x4,
https://spec.drom.ru/novosibirsk/truck/truck-tractor/zil-131-85166264.html,"ЗИЛ 131, 1978",230 000,Новосибирск,6x6,
https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/prodaetsja-tjagach-sedelnyj-volvo-amerikanec-82630160.html,"Volvo VNM 200, 2004",850 000,Красноярск,4x2,
https://spec.drom.ru/novosibirsk/truck/truck-tractor/prodaetsja-gruzovik-tjagach-scania-p400-89626366.html,"Scania P400, 2012",3 490 000,Новосибирск,6x4,
https://spec.drom.ru/belovo/truck/truck-tractor/tjagach-sedelnyj-kamaz-5490-014-87-s5-89402600.html,"КамАЗ 5490-S5, 2018",1 990 000,Белово,4x2,Балтийский лизинг
https://spec.drom.ru/novosibirsk/truck/truck-tractor/scania-g420-2011-78935522.html,"Scania G420, 2011",2 700 000,Новосибирск,4x2,
https://spec.drom.ru/tomsk/truck/truck-tractor/prodaetsja-gruzovik-reno-lenber-89402136.html,"Renault Premium Lander, 2008",2 200 000,Томск,6x4,
https://spec.drom.ru/ulan-ude/truck/truck-tractor/prodam-fredlajner-kolambija-89400957.html,"Freightliner Columbia, 2003",1 250 000,Улан-Удэ,6x4,
https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-man-tgs-19.390-2012-g-v-89401915.html,"MAN TGS 19.390, 2012",2 000 000,Москва,4x2,"ООО ""Глобал Трак Сейлс"""
https://spec.drom.ru/lyubertsy/truck/truck-tractor/sidelnyj-tjagach-volvo-fh-truck-89400917.html,"Volvo, 2013",3 300 000,Люберцы,4x2,
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-kamaz-5490-neo-2018-g-v-89402131.html,"КамАЗ 5490-NEO, 2018",3 370 000,Челябинск,4x2,
https://spec.drom.ru/perm/truck/truck-tractor/sedelnyj-tjagach-kamaz-5490-neo-2018-g-v-89401921.html,"КамАЗ 5490-NEO, 2018",3 370 000,Пермь,4x2,
https://spec.drom.ru/ekaterinburg/truck/truck-tractor/sedelnyj-tjagach-kamaz-5490-neo-2018-g-v-89401916.html,"КамАЗ 5490-NEO, 2018",3 370 000,Екатеринбург,4x2,Global Truck Sales
https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-man-tgs-19.390-2012-g-v-89401358.html,"MAN TGS 19.390, 2012",2 000 000,Москва,4x2,"ООО ""Глобал Трак Сейлс"""
https://spec.drom.ru/chita/truck/truck-tractor/howo-a7-79038289.html,"Howo A7, 2012",1 175 000,Чита,6x4,
https://spec.drom.ru/novosibirsk/truck/truck-tractor/prodaetsja-scania-p340-2008g-v-novosibirske-87459906.html,"Scania P340, 2008",1 650 000,Новосибирск,4x2,СИБТРАКСКАН
https://spec.drom.ru/novosibirsk/truck/truck-tractor/prodaetsja-scania-p340-2010g-v-novosibirske-87460669.html,"Scania P340, 2010",1 850 000,Новосибирск,4x2,СИБТРАКСКАН
https://spec.drom.ru/novosibirsk/truck/truck-tractor/prodaetsja-sedelnyj-tjagach-daf-105.460-superspace-2010-g-v-70905962.html,"DAF XF105, 2010",2 500 000,Новосибирск,,СИБТРАКСКАН
https://spec.drom.ru/kemerovo/truck/truck-tractor/prodam-scepku-tjagach-volva-fh-12-pricep-desot-64083673.html,"Volvo FH12, 1994",1 500 000,Кемерово,4x2,
https://spec.drom.ru/bratsk/truck/truck-tractor/tjagach-man-6h4-2017-g-76818556.html,"MAN TGS 33.480, 2017",4 600 000,Братск,6x4,
https://spec.drom.ru/barnaul/truck/truck-tractor/man-tgx-18.440-4x2-bls-efficientline-v-barnaule-87683363.html,"MAN TGX 18.440, 2020",8 466 180,Барнаул,4x2,
https://spec.drom.ru/bratsk/truck/truck-tractor/tjagach-volvo-fm-6x6-88823017.html,"Volvo, 2018",8 500 000,Братск,6x6,
https://spec.drom.ru/barnaul/truck/truck-tractor/prodam-fredlajner-centuri-87460868.html,"Freightliner Century, 2003",1 180 000,Барнаул,6x4,
https://spec.drom.ru/miass/truck/truck-tractor/ural-4320-m-beskapotnoe-sedelnyj-tjagach-6x6-87502072.html,"Урал 4320, 2014",2 200 000,Миасс,6x6,
https://spec.drom.ru/miass/truck/truck-tractor/sedelnyj-tjagach-s-manipuljatorom-if-300-i-polupricepom-87966340.html,"Урал 4320, 2013",1 669 999,Миасс,6x6,
https://spec.drom.ru/slavgorod/truck/truck-tractor/kamaz-77165849.html,"КамАЗ, 2014",1 400 000,Славгород,,
https://spec.drom.ru/abakan/truck/truck-tractor/prodam-gruzovik-scania-p440-s-p-pricepom-schmitz-cargobull-s01-87909779.html,"Scania P440LA, 2013",4 300 000,Абакан,4x2,
https://spec.drom.ru/yaroslavl/truck/truck-tractor/scania-p400-sedelnyj-tjagach-89422924.html,"Scania P400, 2012",3 350 000,Ярославль,6x4,АВТОМОБИЛИЯ
https://spec.drom.ru/irkutsk/truck/truck-tractor/prodaetsja-sedelnyj-tjagach-daf-89422617.html,"DAF XF105, 2016",4 900 000,Иркутск,4x2,
https://spec.drom.ru/barnaul/truck/truck-tractor/prodaetsja-gruzovik-daf105-2012goda-89421295.html,"DAF XF105, 2012",2 600 000,Барнаул,4x2,
https://spec.drom.ru/chita/truck/truck-tractor/prodam-kamaz-70923316.html,"КамАЗ 43118 Сайгак, 1991",950 000,Чита,6x6,
https://spec.drom.ru/lyubertsy/truck/truck-tractor/daf-ft-xf-105.460-2014-g-v-89421099.html,"DAF XF105, 2014",3 200 000,Люберцы,4x2,
https://spec.drom.ru/domodedovo/truck/truck-tractor/prodaetsja-sedelnyj-tjagach-man-tgs-18.400-4h2-bls-2015-g-v-88223953.html,"MAN TGS, 2015",3 850 000,Домодедово,4x2,"ООО ""Трейд Моторс"""
https://spec.drom.ru/omsk/truck/truck-tractor/prodaetsja-sedelnyj-tjagach-fredlajner-88743850.html,"Freightliner, 2000",1 050 000,Омск,6x4,
https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/prodam-sedelnyj-tjagach-volvo-87956135.html,"Volvo, 2004",1 400 000,Красноярск,,
https://spec.drom.ru/biisk/truck/truck-tractor/prodaetsja-volvo-fh-82501478.html,"Volvo, 2008",1 800 000,Бийск,4x2,
https://spec.drom.ru/yakutsk/truck/truck-tractor/prodaetsja-freightliner-columbia-120-81427924.html,"Freightliner Columbia, 2004",1 200 000,Якутск,6x4,
https://spec.drom.ru/novokuznetsk/truck/truck-tractor/volvo-85402799.html,"Volvo FH12, 2002",1 600 000,Новокузнецк,4x2,
https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/maz-5440-78644210.html,"МАЗ 5440, 2008",757 000,Красноярск,4x2,
https://spec.drom.ru/belovo/truck/truck-tractor/sedelnyj-tjagach-man-69425668.html,"MAN TGA 18 350, 2008",1 350 000,Белово,4x2,
https://spec.drom.ru/omsk/truck/truck-tractor/prodaetsja-tjagach-79495511.html,"Peterbilt 387, 2004",1 100 000,Омск,6x4,
https://spec.drom.ru/mirnyi/truck/truck-tractor/prodam-sidelnyj-87341795.html,"Маз642208-026, 2006",750 000,Мирный,6x4,
https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/sedelnyj-tjagach-spalnik-kamaz-65225-65221-6h6-20t-25t-82112372.html,"КамАЗ 65225, 2014",2 920 000,Набережные Челны,6x6,
https://spec.drom.ru/miass/truck/truck-tractor/ural-4320-m-beskapotnoe-sedelnyj-tjagach-6x6-85739916.html,"Урал 4320, 2014",2 200 000,Миасс,6x6,
https://spec.drom.ru/miass/truck/truck-tractor/polupricep-12-metrov-uzst-88331766.html,"Урал 4320, 2015",749 999,Миасс,,
https://spec.drom.ru/yurga/truck/truck-tractor/iveka-evrostar-78530657.html,"Iveco Eurostar, 2001",980 000,Юрга,4x2,
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/tjagach-sedelnyj-kamaz-5490-87-s5-70546948.html,"КамАЗ 5490-NEO, 2020",6 030 000,Челябинск,4x2,
https://spec.drom.ru/izhevsk/truck/truck-tractor/prodam-tjagach-6h4-freightliner-argosy-88775979.html,"Freightliner Argosy, 1999",1 100 000,Ижевск,6x4,
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-kamaz-65116-v-nalichii-87943994.html,"КамАЗ 65116, 2020",3 779 000,Челябинск,6x4,
https://spec.drom.ru/surgut/truck/truck-tractor/mzkt-741310-89626458.html,"Мзкт, 2013",3 500 000,Сургут,,"ПАО ""Сургутнефтегаз"""
https://spec.drom.ru/krasnodar/truck/truck-tractor/kamaz-5490-023-87-neo-2-tjagach-sedelnyj-evro-5-89626375.html,"КамАЗ 5490-NEO, 2020",5 550 000,Краснодар,4x2,TECHNIKA
https://spec.drom.ru/krasnodar/truck/truck-tractor/kamaz-5490-023-87-tjagach-s5-evro-5-neo-89626193.html,"КамАЗ 5490-NEO, 2020",5 550 000,Краснодар,4x2,TECHNIKA
https://spec.drom.ru/chelyabinsk/truck/truck-tractor/tjagach-84863055.html,"Sitrak C7H, 2020",7 600 000,Челябинск,6x4,
https://spec.drom.ru/yuzhno-sakhalinsk/truck/truck-tractor/tjagach-49754464.html,"Nissan Diesel, 1995",2 750 000,Южно-Сахалинск,6x6,
https://spec.drom.ru/yuzhno-sakhalinsk/truck/truck-tractor/nissan-dizel-52573991.html,"Nissan Diesel, 1992",2 650 000,Южно-Сахалинск,6x6,
https://spec.drom.ru/kemerovo/truck/truck-tractor/prodaetsja-gruzovik-mersedes-aktros-86103199.html,"Mercedes-Benz Actros, 2000",800 000,Кемерово,4x2,
https://spec.drom.ru/novosibirsk/truck/truck-tractor/iveco-euro-tech-88121474.html,"Iveco Eurotech, 1999",850 000,Новосибирск,4x2,
https://spec.drom.ru/novosibirsk/truck/truck-tractor/prodam-maz-354323-80982867.html,"МАЗ 354323, 1997",,Новосибирск,,
https://spec.drom.ru/novosibirsk/truck/truck-tractor/prodam-sedelnyj-tjagach-skanija-81854824.html,"Scania P380, 2006",1 350 000,Новосибирск,4x2,
https://spec.drom.ru/omsk/truck/truck-tractor/prodaetsja-gruzovoj-tjagach-sedelnyj-scania-p440ca-6x4hsa-adr-fl-88326483.html,"Scania P440CA, 2018",7 700 000,Омск,6x4,
https://spec.drom.ru/chita/truck/truck-tractor/prodam-freightliner-89399198.html,"Freightliner, 2002",1 350 000,Чита,6x4,
https://spec.drom.ru/moskva/truck/truck-tractor/tjagach-volvo-fh-2015g-88657682.html,"Volvo, 2015",4 690 000,Москва,4x2,
https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/scania-114-85919914.html,"Scania, 2003",900 000,Красноярск,6x6,
https://spec.drom.ru/barnaul/truck/truck-tractor/prodam-tjagach-zil-131-s-polupricepom-76344055.html,"ЗИЛ 131, 1986",220 000,Барнаул,6x6,
https://spec.drom.ru/nakhodka/truck/truck-tractor/hyundai-gold-80873995.html,"Hyundai Gold, 2003",1 650 000,Находка,6x4,
https://spec.drom.ru/artem/truck/truck-tractor/kamaz-5410-s-polupricepom-88446492.html,"КамАЗ 5410, 1993",550 000,Артем,,ООО ГРАНДЛОДЖИСТИК
